file_name,text_extract,supp_name,supp_vat,date,amount,currency
Avia (7),AVIA-Tankstelle Wehntalerstrasse 347 8046 Zürich-Affoltern Tankstellen-Nr. 0000590060 Beleg-Nr. 5776/058 0:58 09.06.18 17:57 Rechnung LIEFERANT: Osterwalder Zürich AG Neunbrunnenstrasse 38 8050 Zürich MWST-Nr.: CHE-105.837.454 MWST *000003 Diesel 30.00 CHF A* *S:02/1 16.96 1 1.769 CHF/1 x Total Treibstoff 30.00 CHF MuSt. A 7.70 % 2.14 CHF Gesamtbetrag 30.00 CHF PostFinance 30.00 CHF Typ Netto MWSt Brutto A: 7.70% 27.86 2.14 30.00 Beträge in EUR Gesamtbatrag 28.30 EUR *** Kundenbeleg *** Buchung PostFinance Card 09.06.2018 17:58:04 Trm-Id: 30901305 Trx. Seq-Cnt: 24769 Auth. Code: 1AD034 Total-EFT CHF: 30.00,Osterwalder Zürich AG,CHE-105.837.454,09.06.2018,30,CHF
Avia (8)," AVIA Tankstelle STORE SERVICE Neunbrunnenstrasse 40 8050 Zürich Tankstellen N 0000590051 Beleg-Nr. 8213/007 I:2 26.01.19 12:36 Rechnung LIEFERANT: Osterwalder Zürich AG Neunbrunnenstrasse 38 8050 Zürich MWST-Nr.: CHE-105.837.454 MWST *000003 DIESEL 100.01 CHF A* *S:03/1 57.31 1 1.745 CHF/1 * 100090 Rundungsdifferenz -0.01 CHF F Total Treibstoff 100.00 CHF MwSt. A 7.70 % 7.15 CHF MwSt. F 0.00 % 0.00 CHF Gesamtbetrag 100.00 CHF Postcard 100.00 CHF Typ Netto MwSt Brutto A: 7.70% 92.86 7.15 100.01 F: 0.00% -0.01 0,00 -0.01 Summe 92.85 7.15 100.00 Beträge in EUR Gesamtbetrag 90.71 EUR *** Kundenbeleg *** Buchung PostFinance Card 26.01.2019 12:36:10 Trm-Id: 30906656 AID: A0000001110101 Trx. Seq-Cnt: 66896 Auth. Code: 1R7U5T Total-EFT CHF: 100.00 Vielen Dank, gute Fahrl und auf Wiedersehen.",Osterwalder Zürich AG,CHE-105.837.454,26.01.2019,100,CHF
Avia (9)," AVIA Tankstelle STORE SERVICE Neunbrunnenstrasse 40 8050 Zürich Tankstellen-Nr. 0000590051 Beleg-Nr. 4586/008 I:1 14.05.19 19:40 Rechnung LIEFERANT: Osterwalder Zürich AG Neunbrunnenstrasse 40 8050 Zürich MWST-Nr.: CHE-105.837.454 MWST 103850 COCA COLA 45CL 1.95 CHF B 103871 RIVELLA BLAU50CL 2.30 CHF B 103871 RIVELLA BLAU50CL 2.30 CHF B 103849 COCA COLA 33CL 1.40 CHF B 102106 STIMOC SPEARMINT 1.60 CHF B Total Shop 9.55 CHF MwSt. B 2.50 % 0.23 CHF Gesamtbetrag 9.55 CHF gegeben in 20.00 CHF Rückgeld 10.45 CHF Typ Netto MwSt Brutto B: 2.50% 9.32 0.23 9.55 Beträge in EUR Gesamtbetrag 8.65 EUR Vielen Dank, gute Fahrt und auf Wiedersehen,",Osterwalder Zürich AG,CHE-105.837.454,14.05.2019,9.55,CHF
Ayverdis (1),a AV AVVEROI'S RESTAURANT is TAKE AWAY 938 31.07.2019 15:47 Kasse: Kasse 1 Ayverdis GmbH Genossenschaftstrasse 18 8050 Zürich info@ayverdis.ch MwSt.: CHE113.905.141 CHF Kebab im Fladenbrot 13.50 Preis inkl. MwSt. 7.7% 13.50 Gesamtbetrag inkl. MwSt. CHF 13.50 Bezahlung EC (Aushilfe) -13.50 Buchung Maestro Contactless XXXXXXXXXXXXXXX5978 31.07.2019 15:44 #31431630*00123940/045646/00000000002# Total-EFT CHF: 13.50 MwSt. 7.7% CHF 0.97 Vielen Dank für Ihren Besuch!,Ayverdis GmbH,CHE113.905.141,31.07.2019,13.5,CHF
Ayverdis (2),de I AVVERONS I BESTAWRAMY is TAKE AWAY 013 12.02.2019 17:17 Kasse: Kasse 1 Ayverdis GmbH Wehntalerstrasse 289 8046 Zürich info@ayverdis.ch MwSt.: CHE113.905.141 CHF 2x Pepito 13.50 Preis inkl. MwSt. 2.5% 27.00 Diverses 04.00 Preis inkl. MwSt. 2.5% 4.00 2x Mineral 04.00 Preis inkl. MwSt. 2.5% 8.00 Gesamtbetrag inkl. MwSt. CHF 39.00 Bezahlung Bar (Admin) -50.00 Zurück Bar 11.00 MwSt. 7.7% CHF 00.00 MwSt. 2.5% CHF 0.95 Vielen Dank für Ihren Besuch!,Ayverdis GmbH,CHE113.905.141,12.02.2019,39,CHF
Ayverdis (3),AY AVVEROI'S RESTAURANT & TAKE AWAY 942 31.07.2019 16:09 Kasse: Kasse 1 Ayverdis GmbH Genossenschaftstrasse 18 8050 Zürich info@ayverdis.ch MwSt.: CHE113.905.141 CHF Arkina (ohne Kohlensäure) 04.50 Preis inkl. MwSt. 7.7% 4.50 Rivella Blau 04.50 Preis inkl. MwSt. 7.7% 4.50 Gesamtbetrag inkl. MwSt. CHF 9.00 Bezahlung EC (Aushilfe) -09.00 Buchung Maestro XXXXXXXXXXXXXXX0353 31.07.2019 16:06 #31431630*00123942/NA/00000000002# Total-EFT CHF: 9.00 MwSt. 7.7% CHF 0.64 Vielen Dank für Ihren Besuch!,Ayverdis GmbH,CHE113.905.141,31.07.2019,9,CHF
Ayverdis (4),# AV AVVEROI'S RESTAURANT & TAKE AWAY 936 31.07.2019 15:40 Kasse: Kasse 1 Ayverdis GmbH Genossenschaftstrasse 18 8050 Zürich info@ayverdis.ch MwSt.: CHE113.905.141 CHF Kebab im Fladenbrot 13.50 Preis inkl. MwSt. 7.7% 13.50 Rivella Blau 04.50 Preis inkl. MwSt. 7.7% 4.50 Arkina (ohne Kohlensäure) 04.50 Preis inkl. MwSt. 7.7% 4.50 Gesamtbetrag inkl. MwSt. CHF 22.50 Bezahlung EC (Aushilfe) -22.50 Buchung Maestro XXXXXXXXXXXXXXX0353 31.07.2019 15:38 #31431630*00123938/NA/00000000002# Total-EFT CHF: 22.50 MwSt. 7.7% CHF 1.61 Vielen Dank für Ihren Besuch!,Ayverdis GmbH,CHE113.905.141,31.07.2019,22.5,CHF
Ayverdis (5),38 DESCRIPTION H V AVVEROI'S MESTAGRAMT is TAKE AWAY 337 03.03.2018 23:02 Kasse: Kasse 1 Ayverdis GmbH Wehntalerstrasse 289 8046 Zürich info@ayverdis.ch MwSt.: CHE113.905.141 CHF Pepito 13.50 Rabatt - +18.519999999999996% 2.50 Preis inkl. MwSt. 7.7% 16.00 Pepito 13.50 Rabatt -18.519999999999996% 2.50 Preis inkl. MwSt. 7.7% 16.00 4x Mineral 04.00 Preis inkl. MwSt. 7.7% 16.00 Gesamtbetrag inkl. MwSt. CHF 48.00 Bezahlung EC (Admin) -48.00 Buchung Maestro XXXXXXXXXXXXXXX0438 03.03.2018 23:02 431431617*00072074/507300/00000000002# Total-EFT CHF: 48.00 MwSt. 7.7% CHF 3.10 Vielen Dank für Ihren Besuch!,Ayverdis GmbH,CHE113.905.141,03.03.2018,48,CHF
BP (1),BP Wollishofen Monico GmbH Mythenquai 320 8038 Zürich Tankstellen-Nr.: 0145150010 Tel.: +41 44 480 19 55 Fax.: +41 44 480 19 56 Beleg-Nr. 2237/020 I:3 25.07.20 13:19 Rechnung LIEFERANT: Monico GmbH Mythenquai 320 8038 Zürich MWST-Nr.: CHE-114.639.350 MWST 400224 Poulet Schnitzelb. 7.90 CHF B 420461 Evian Sportcap PET 1.60 CHF B Gesamt Shop 9.50 CHF MwSt. B 2.50 % 0.23 CHF Gesamtbetrag 9.50 CHF gegeben in 20.00 CHF Rückgeld 10.50 CHF Typ Netto MwSt Brutto B: 2.50% 9.27 0.23 9.50 GRATIS EINKAUFEN Jetzt bei BP jede Woche 100x den Rechnungsbetrag zurück gewinnen! Alle Infos unter: www.bptankstelle.ch/gratis-einkaufen,BP Wollishofen,CHE-114.639.350,25.07.2020,9.5,CHF
BP (10)," BP Regensdorf Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr. 0146580030 Tel. 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 3681/009 I:2 10.01.2019 Rechnung LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000008 City Diesel 30.00 CHF A* *S:05/2 17.34 1 1.730 CHF/1 * Gesamt BP 30.00 CHF MwSt. A 7.70 % 2.14 CHF Gesamtbetrag 30.00 CHF gegeben in 50.00 CHF Rückgeld 20.00 CHF Typ Netto MwSt Brutto A: 7.70% 27.86 2.14 30.00 BP Treuepromotion Dank BP mit Stil reisen! Mit einem vollen Sammelpass können Sie hochwertige Taschen von NAVA zum Aktionspreis mitnehmen. Weitere Informationen auf: www.bptankstelle.ch",BP Regensdorf,CHE-354.852.968,10.01.2019,30,CHF
BP (11)," BP Regensdorf Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr.: 0146580030 Tel : 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 7094/015 I:2 18.03.18 20:37 Rechnung LIEFERANT: Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf MWST-Nr.: CHE-378.135.165 MWST 100090 Rundungsdifferenz -0.01 CHF A Gesamt Jüba Shop -0.01 CHF MwSt. A 7.70 % 0.00 CHF LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 50.01 CHF A* *S:06/1 28.74 1 1.740 CHF/1 * Gesamt BP 50.01 CHF MwSt. A 7.70 % 3.58 CHF Gesamtbetrag 50.00 CHF Typ Netto MwSt Brutto A: 7.70% 46.42 3.58 50.00 BP Treibstoffe fressen Schmutz im Motor wie 1000 hungrige Piranhas Unsere besten Treibstoffe mit ACTIVE Technology",BP Regensdorf,CHE-378.135.165,18.03.2018,50,CHF
BP (12)," BP Service Airport T. Maier GmbH Flughafenstrasse 79 8060 Zürich-Flughafen Tankstellen-Nr. 0142070010 Tel.: +41 43 211 97 57 Fax.: +41 43 211 97 58 Beleg-Nr. 4959/013 I:2 24.08.19 14:10 Rechnung LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000008 City Diesel 20.02 CHF A* *S:01/4 11.58 1 1.729 CHF/1 * 100090 Rundungsdifferenz -0.02 CHF A Gesamt BP 20.00 CHF MwSt. A 7.70 % 1.43 CHF Gesamtbetrag 20.00 CHF gegeben in 100.00 CHF Rückgeld 80.00 CHF Typ Netto MwSt Brutto A : 7.70% 18.57 1.43 20.00 ***GRATIS TANKEN*** Jetzt bei BP tanken und jede Woche mit etwas Glück 1 Jahr gratis tanken gewinnen! Alle Infos unter www.bptankstelle.ch/gratis-tanken", BP Service Airport,CHE-354.852.968,24.08.2019,20,CHF
BP (13)," BP Tankstelle Baders Erben AG Schaffhauserstrasse 168 8302 Kloten Tankstellen-Nr.: 0142090010 Tel.: +41 44 813 73 54 Fax.: +41 44 813 73 52 Beleg-Nr. 8353/007 I:1 24.10.19 14:31 Rechnung LIEFERANT: Baders Erben AG Schaffhauserstrasse 168 8302 Kloten MWST-Nr.: CHE-106.952.968 MWST 481630 S. BENEDETTO ICE T 1.70 CHF B Gesamt Shop 1.70 CHF MwSt. B 2.50 % 0.04 CHF LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000008 City Diesel 19.98 CHF A* *S:03/2 11.48 1 1.740 CHF/1 * 100090 Rundungsdifferenz 0.02 CHF A Gesamt BP 20.00 CHF MwSt. A 7.70 % 1.43 CHF Gesamtbetrag 21.70 CHF gegeben in 22.00 CHF Rückgeld 0.30 CHF Typ Netto MwSt Brutto A: 7.70% 18.57 1.43 20.00 B: 2.50% 1.66 0.04 1.70 Summe 20.23 1.47 21.70",BP Tankstelle,CHE-106.952.968,24.10.2019,21.7,CHF
BP (14),BP Wollishofen Monico GmbH Mythenquai 320 8038 Zürich Tankstellen-Nr.: 0145150010 Tel.: +41 44 480 19 55 Fax.: 441 44 480 19 1 56 Beleg-Nr. 157/035 I:1 24.10.19 14:03 !!!!! Kopie !!!!! LIEFERANT: Monico GmbH Mythenquai 320 8038 Zürich MWST-Nr.: CHE-114.639.350 MWST 420461 Evian Sportcap PET 1.60 CHF B 421259 Red Bull 355ml 4.00 CHF B 421259 Red Bull 355ml 4.00 CHF B 462341 Palmolive Ultra Or 6.50 CHF A Gesamt Shop 16.10 CHF MwSt. B 2.50 % 0.24 CHF MwSt. A 7.70 % 0.46 CHF Gesamtbetrag 16.10 CHF Maestro 16.10 CHF Typ Netto MwSt Brutto A: 7.70% 6.04 0.46 6.50 B: 2.50% 9.36 0.24 9.60 Summe 15.40 0.70 16.10 Kartenzahlung Maestro Karte: xxxxxxxxxxxxxxx3604 0 24.10.2019 14:01:53 Term. -ID:71070268 TA-Nr. : 107489 Vorgangs-Nr :4416 Beleg:01/6671/2298 Act-Code: 00000000 App-ID: A0000000043060 Autor. 749963 - VU-Nummer: 4556080539 Betrag: 16.10 CHF Zahlung erfolgt GRATIS EINKAUFEN Jetzt bei BP jede Woche 100x den Rechnungsbetrag zurück gewinnen! Alle Infos unter www.bptankstelle.ch/gratis-einkaufen,BP Wollishofen,CHE-114.639.350,24.10.2019,16.1,CHF
BP (2)," BP Regensdorf Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr. : 0146580030 Tel.: 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 8665/015 I:1 27.04.18 07:16 Kopie !!!!! LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 50.00 CHF A* *S:04/1 26.88 1 1.860 CHF/1 * Gesamt BP 50.00 CHF MwSt. A 7.70 % 3.57 CHF Gesamtbetrag 50.00 CHF Maestro 50.00 CHF Typ Netto MwSt Brutto A: 7.70% 46.43 3.57 50.00 Kartenzahlung Maestro Karte: 671029EEEEEEEEE9532 0 11/19 27.04.2018 07:14:13 Term.-ID:71070531 TA-Nr.:054249 Vorgangs-Nr. : 1040 Beleg:01/1938/0797 Act-Code: 00000000 App-ID: A0000000043060 Autor :LLPPLC - VU-Nummer: 4556299292 Betrag: 50.00 CHF Zahlung erfolgt ********** BP Treuepromotion ********** Verwöhnpflege zum Wohlfühlen bei BP. Mit einem vollen Sammelpass können Sie Nivea Pflegesets oder Handtücher der Marke Jules Clarysse zum Aktionspreis mitnehmen. Infos auf www.bptankstelle.ch/treuepromotion",BP Regensdorf,CHE-354.852.968,27.04.2018,50,CHF
BP (3)," BP Regensdorf Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr.: 0146580030 Tel. 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 5045/005 I:2 02.11.18 08:11 Rechnung LIEFERANT: Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf MWST-Nr.: CHE-378.135.165 MWST 100090 Rundungsdifferenz -0.01 CHF A Gesamt Juba Shop -0.01 CHF MwSt. A 7.70 % 0.00 CHF LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 50.01 CHF A* *S:06/1 25.13 1 1.990 CHF/1 * Gesamt BP 50.01 CHF MwSt. A 7.70 % 3.58 CHF Gesamtbetrag 50.00 CHF gegeben in 100.00 CHF Rückgeld 50.00 CHF Typ Netto MwSt Brutto A: 7.70% 46.42 3.58 50.00 Fragen Sie nach unseren verbilligten Markendüften! Bis zu 71% Bis 06.01.19 an ausgewählten BP Tankstellen Infos auf www.bptankstelle.ch",BP Regensdorf,CHE-378.135.165,02.11.2018,50,CHF
BP (4)," BP Regensdorf Juba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr. : 0146580030 Tel : 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 680/007 I:2 01.03.18 07:37 !!!!! Kopie !!!!! LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 60.00 CHF A* *S:06/1 34.48 1 1.740 CHF/1 * Gesamt BP 60.00 CHF MwSt. A 7.70 % 4.29 CHF Gesamtbetrag 60.00 CHF Maestro 60.00 CHF Typ Netto MwSt Brutto A : 7.70% 55.71 4.29 60.00 Kartenzahlung Maestro Karte: 671029EEEEEEEEE9532 0 11/19 01.03.2018 07:34:45 Term.-ID:71070532 TA-Nr.:053631 Vorgangs-Nr. : 9981 Beleg:02/1450/0740 Act-Code: 00000000 App-ID: A0000000043060 Autor.:KY8XSS - VU-Nummer: 4556299292 Betrag: 60.00 CHF Zahlung erfolgt BP Treibstoffe fressen Schmutz im Motor wie 1000 hungrige Piranhas Unsere besten Treibstoffe mit ACTIVE Technology",BP Regensdorf,CHE-354.852.968,01.03.2018,60,CHF
BP (5)," BP Regensdorf Juba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr.: 0146580030 Tel. 044 840 58 6 66 Fax.: 044 840 58 67 Beleg-Nr. 1486/005 1:1 12.01.2018 !!!!! Kopie !!!!! LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 50.00 CHF A* *S:04/1 28.25 1 1.770 CHF/1 * Gesamt BP 50.00 CHF MwSt. A 7.70 % 3.57 CHF Gesamtbetrag 50.00 CHF Maestro 50.00 CHF Typ Netto MwSt Brutto A: 7.70% 46.43 3.57 50.00 Kartenzahlung Maestro Karte: 671029EEEEEEEEE9532 0 11/19 12.01.2018 07:42:28 Term.-ID:71070531 TA-Nr.:045648 Vorgangs-Nr :9454 Beleg:01/3685/0692 Act-Code: 00000000 App-ID: A0000000043060 Autor KAG9K5 - VU-Nummer: 4556299292 Betrag: 50.00 CHF Zahlung erfolgt ***BP Geschenke *** Mit CLICS Bausteinsets und Top-Par fums Geschenk für die ganze Familie. Bis 14.01.2018 bei BP Weitere Informationen auf: www.bptankstelle.ch/",BP Regensdorf,CHE-354.852.968,12.01.2018,50,CHF
BP (6)," BP Regensdorf Jüba Shop (mbH Roosstrassé 30 8105 Regensdorf Tankstellen-Nr. : 0146580030 Tel.: 044 840 58 66 Fax. 044 840 58 67 Beleg-Nr. 2882/015 I:2 14.01.18 14:59 !!!!! Kopie !!!!! LIEFERANT: Juba Shop GmbH Roosstrasse 30 8105 Regensdorf MWST-Nr.: CHE-378.135.165 MWST 486863 Ferrero Kinder Bue 1.60 CHF B Gesamt Juba Shop 1.60 CHF MwSt. B 2.50 % 0.04 CHF LIEFERANT: BP Europa SE, Hamburg Zweignjederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 112.45 CHF A* *S:08/1 63.53 1 1.770 CHF/1 * Gesamt BR 112.45 CHF MwSt. A 7.70 % 8.04 CHF Gesamtbetrag 114.05 CHF Maestro 114.05 CHF Typ Netto MwSt Brutto A: 7.70% 104.41 8.04 112.45 B: 2.50% 1.56 0.04 1.60 Summe 105.97 8.08 114.05 Kartenzahlung Maestro Karte: 671029EEEEEEEEE1871 0.03/20 14.01.2018 14:53:54 Term.-ID:71070532 TA-Nr.:049573 Vorgangs-Nr. : 4632 Beleg 02/7532/0694 Act-Code: 00000000 App-ID: A0000000043060 Autor. KBRQ3H VU-Nummer: 4556299292 Betrag: 114.05 CHF Zahlung erfolgt ***BP Geschenke *** Mit CLICS Bausteinsets und Top-Par fums Geschenk für die ganze Familie. Bis 14.01.2018 bei BP Weitere Informationen auf: www.bptankstelle.ch/",BP Regensdorf,CHE-378.135.165,14.01.2018,114.05,CHF
BP (7)," BP Regensdorf Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr.: 0146580030 Tel.: 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 2721/007 I:2 19.05.18 08:28 Rechnung LIEFERANT: Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf MWST-Nr.: CHE-378.135.165 MWST 100090 Rundungsdifferenz -0.01 CHF A Gesamt Jüba Shop -0.01 CHF MwSt. A 7.70 % 0.00 CHF LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 50.01 CHF A* 26.46 1 1.890 CHF/1 * *S:06/1 Gesamt BP 50.01 CHF MwSt. A 7.70% 3.58 CHF Gesamtbetrag 50.00 CHF gegeben in 200.00 CHF Rückgeld 150.00 CHF Netto MwSt Brutto Typ A: 7.70% 46.42 3.58 50.00 ********** BP Treuepromotion Verwöhnpflege zum Wohlfühlen bei BP. Mit einem vollen Sammelpass können Sie Nivea Pflegesets oder Handtücher der Marke Jules Clarysse zum Aktionspreis mitnehmen. Infos auf www.bptankstelle.ch/treuepromotion",BP Regensdorf,CHE-378.135.165,19.05.2018,50,CHF
BP (8)," BP Regensdorf Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr. 0146580030 Tel.: 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 1479/012 I:2 10.05.19 07:48 Rechnung LIEFERANT: Juba Shop GmbH Roosstrasse 30 8105 Regensdorf MWST-Nr.: CHE-378.135.1 MWST 420459 Evian PET X 1.20 CHF B 420459 Evian PET X 1.20 CHF B 493096 Capri-Sun & bubble 1.80 CHF B 461464 Marlboro Gold Orig 8.60 CHF A 100090 Rundungsdifferenz -0.01 CHF A Gesamt Jüba Shop 12.79 CHF MwSt. B 2.50 % 0.10 CHF MwSt. A 7.70 % 0.61 CHF LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000008 City Diesel 30.01 CHF A* *S:04/2 16.58 1 1.810 CHF/1 * Gesamt BP 30.01 CHF MwSt. A 7.70 2.15 CHF Gesamtbetrag 42.80 CHF gegeben in 100.00 CHF Rückgeld 57.20 CHF Typ Netto MwSt Brutto A: 7.70% 35.84 2.76 38.60 B: 2.50% 4.10 0.10 4.20 Summe 39.94 2.86 42.80 CLEAN AND WIN Jetzt sauber rubbeln und gewinnen - Und einen Ford EcoSport ST-Line oder einen von 175 Wochenpreisen gewinnen. 220'000 Sofortpreis warten auf Sie! Weitere Informationen auf: www.cleanandwin.ch",BP Regensdorf,CHE-378.135.1,10.05.2019,42.8,CHF
BP (9)," BP Regensdorf Juba Shop GmbH Roosstrasse 30 8105 Regensdorf Tankstellen-Nr. : 0146580030 Tel.: 044 840 58 66 Fax.: 044 840 58 67 Beleg-Nr. 4556/007 I:2 18.12.2018 !!!!! Kopie !!!!! LIEFERANT: Jüba Shop GmbH Roosstrasse 30 8105 Regensdorf MWST-Nr.: CHE-378.135.165 MWST 400132 KAFFEE S 3.40 CHF B Gesamt Juba Shop 3.40 CHF MwSt. B 2.50 0.08 CHF LIEFERANT: BP Europa SE, Hamburg Zweigniederlassung BP (Switzerland) Zug Baarerstrasse 139 6302 Zug MWST-Nr.: CHE-354.852.968 MWST *000002 Ultimate Diesel 50.01 CHF A* *S:04/1 25.91 1 1.930 CHF/1 * Gesamt BP 50.01 CHF MWSt. A 7.70 % 3.58 CHF Gesamtbetrag 53.41 CHF Maestro 53.41 CHF Typ Netto MwSt Brutto A: 7.70% 46.43 3.58 50.01 B: 2.50% 3. .32 0.08 3.40 Summe 49.75 3.66 53.41 Kartenzahlung Maestro Karte: 671029EEEEEEEEE9532 0 11/19 18.12.2018 08:43:20 Term.-ID:71070532 TA-Nr.:082844 Vorgangs-Nr. 8915 Beleg:02/9439/1033 Act-Code: 00000000 App-ID: A0000000043060 Autor.:QWG3NS - VU-Nummer: 4556299292 Betrag: 53.41 CHF Zahlung erfolgt Fragen Sie nach unseren verbilligten Markendüften! Bis zu 71% Bis 06.01.19 an ausgewählten BP Tankstellen Infos auf www.bptankstelle.ch",BP Regensdorf,CHE-378.135.165,18.12.2018,53.41,CHF
Bahnhof Imbiss (1),BAHNHOF IMBISS BETTLISTRASSE 1 8600 DUBENDORF TEL. 076 506 45 26 CHE-111.981.361 MWST 000001 #5836 15/04/2018 18:49 [0004] BEDIENER 04 2x DONER BOX 11.50 *23.00 A 1x DONER KEBAP 11.00 *11.00 A 1x EXTRA FLEISCH 3.00 *3.00 A TOTAL *37.00 A=MWST 2.5% *0.90 BAR *37.00 €37.00,BAHNHOF IMBISS,CHE-111.981.361,15.04.2018,37,EUR
Bahnhof Imbiss (2),BAHNHOF MBISS BETTLISTRASSE 1 8600 DÜBENDORF TEL. 076 506 45 26 CHE-111.981.361 MWST 000001 #6553 21/04/2018 18:50 [0004] BEDIENER 04 1x DONER BOX 11.50 *11.50 B 2x MINERAL 4.00 *8.00 B 1x DÜRUM KEBAP 11.00 *11.00 B TOTAL *30.50 B=MWST 8.0% *2.25 BAR *30.50 €30.50,BAHNHOF MBISS,CHE-111.981.361,21.04.2018,30.5,EUR
Bahnhof Imbiss (3),BAHNHOF IMBISS BETTLISTRASSE 1 8600 DÜBENDORF TEL. 076 506 45 26 CHE-111.981.361 MWST 000001 #9415 10/05/2018 17:59 [0004] BEDIENER 04 4x DONER KEBAP 11.00 *44.00 A TOTAL *44.00 A=MWST 2.5% *1.05 BAR *44.00 €44.00,BAHNHOF IMBISS,CHE-111.981.361,10.05.2018,44,EUR
Bahnhof Imbiss (4),BAHNHOF IMBISS BETTLISTRASSE 1 8600 DÜBENDORF TEL. 076 506 45 26 CHE-111.981.361 MWST 000001 #3069 26/12/2018 18:28 [0001] BEDIENER 01 1x DONER BOX 11.50 *11.50 A 1x PIDE 12.00 *12.00 A 2x DÜRUM KEBAP 11.00 *22.00 A TOTAL *45.50 A=MWST 2.5% *1.10 BAR *45.50 €45.50,BAHNHOF IMBISS,CHE-111.981.361,26.12.2018,45.5,EUR
Bahnhof Imbiss (5),BAHNHOF IMBISS BETTLISTRASSE 1 8600 DüBENDORF TEL. 076 506 45 26 CHE-111.981.361 MWST 000001 #4832 17/02/2018 17:01 [0004] BEDIENER 04 2x MINERAL 4.00 *8.00 A 1x PEPITO POULET 11.00 *11.00 A TOTAL *19.00 A=MWST 2.5% *0.45 BAR *19.00 €19.00,BAHNHOF IMBISS,CHE-111.981.361,17.02.2018,19,EUR
Bahnhofli (1),RESTAURANT BAHNHOFLI Bahnhofstrasse 51 8600 Dübendorf Tel. 044 820 44 64 CHE-196.213.997 MWST TAKE AWAY 1 X Pizza32cm 16.00 16.00 BAR 16.00 EURO €16.00 Netto MWST 2 %2.500 15.61 MWST 2 0.39 Service 3 002 003 000062 0001 18/04/2019 21:38 Vielen Dank für Ihren Besuch,RESTAURANT BAHNHOFLI,CHE-196.213.997,18.04.2019,16,EUR
